,business_id,cool,date,funny,review_id,stars,text,useful,user_id
519,33IS-0QBNwRC8cXnHABpbg,0,2013-04-11,0,NVrctfa0yT9XRO1JPwrkaw,3,"Duck salad - $15
My favourite dish out of the 6 we ordered. The portion was bigger than I expected. A good mix of textures and flavours. Warning: peanuts.

Rare beef - $16
There were 4 slices of soft rare beef. I thought it was ok..probably wouldn't order it again.

Tartare 2 ways - $10
1) Spicy tuna with avocado on a crispy rice cake
2) Salmon with shallots on a crispy rice cake
I enjoyed the tartare and the deep fried rice added a nice crunch

Braised spiced short ribs - $22
This was my least favourite dish but it was probably because I was expecting thinly sliced short ribs (like galbi short ribs). 

Shanghainese steamed pork belly with sauteed brandy apples - $19
The pork belly was ok.  I don't like cooked apples so that didn't appeal to me. 

Our meal came with complimentary dessert (I believe every diner gets it) which was a nice surprise. 

Service
We went shortly after it opened so we weren't surprised when there were a few dishes that were delivered to us by mistake, but the staff was very friendly. Kai came out to chat with us and apologized that we couldn't take a photo with Susur because it was during the dinner rush. 

Menu/prices
Overall, I liked our meal. It's out of my price range so I probably wouldn't go back unless it was a special occasion.",2,UGW-9bbBEB3eP1o6mWD_WA
74,iO3GuIiZxzv-iETGVnoeVA,0,2016-11-06,0,RW_mYzHYfdqn6g7xVgIcKg,4,"This was a real fun time. Lots of laughs and entertainment. Love that the cast interactions with all guests in a semi intimate setting. Each course is delivered between scenes and you're given time to eat so you don't miss the show. 

Food was pretty decent as well. Like the salad dressing and love the sauce on the chicken. Bring cash for the bar and especially for the tip. Cast/staff work hard and deserve it :)

4 stars since I'm bummed there were no mojitos.",0,0pf5VuzE4_1pwj5NJHG5TQ
687,X3W-ddwbnZ2uAyYOxcYu3A,0,2013-06-02,0,M7E1UyE_7m9zM3qlNp1j1Q,5,"wow!  such a beautiful place!  from the golf course to the bars and outside patio, it's great.  We went there for Infusioncon and it was awesome!",0,q3AiAe-AcpDrNsdZf8nCvQ
149,bDut3KRQJ0qLElfaJNQFgg,0,2012-07-07,1,PyGsrZ-TA0-cN53skFNTxw,2,"Walk in to Famoso's new Annex location and there is no mistaking the kind of restaurant you have entered: a popular, loud hang out for students, families and friends alike. It's a casual place with daily deals (movies, cheap wine on Wednesdays, etc.), TVs showing Blue Jays' games and young staff working feverishly to keep up with the sit-in and take-out clientele.  It's got a pleasant, relaxed vibe and people seemed to be rather enjoying themselves.

Once seated in our booth, we perused the menu and our lovely server explained how the restaurant works: you write down your order on the notepad provided, bring it up to the counter and hand it in. You can either pay right away or begin a tab. Any subsequent orders can be placed through the wait staff. I assume this method is effective for those in a hurry, but it did seem a little odd considering how often our server checked in on us. She also expounded upon the ""red sauce"" pizzas made with Campania tomato sauce, fior-de-latte mozzarella, basil and pecorino romano cheese. (The ""white sauce""pizzas are made with a garlic and olive oil sauce instead of the tomatoes.)

We opted for the prosciutto-wrapped mozzarella balls for an appetizer, the funghi tartufo and San Andreas pizzas and, for dessert, the dolce and banana dish. As with any self-respecting pizza place, they had San Pellegrino on the menu so got an Aranciata (my fave) and a Limonata. My dining companion kindly took the order the counter while I scoped out the huge place before me. Famoso has really nice exposed brick walls, comfortable booths and, by my count, at least three staff members per table. There are a lot of eyes on tables and not much gets missed. The staff is universally nice, if perhaps inexperienced. It lacked a certain finesse, but made up for it in sweet charm.

Our appetizer arrived and I'm glad we asked for salt, pepper and chili flakes. The mozzarella balls were tasty, but the red sauce (which would appear later on our funghi pizza) was very, very sweet. For my liking, too sweet.  A dash of salt and some chili flakes were necessary and helped considerably. I was hoping for crispier prosciutto, too; as a start to the meal, it was pretty average. If you're going to get an appetizer, I would recommend you try a salad. They looked fresh and tasty.

Our funghi  tartufo pizza arrived fairly shortly afterward. It consisted of roasted white mushrooms, oyster mushrooms, truffle oil and parmiggiano reggiano.  Again, it was better with the salt and chili flakes.  The crusts at Famoso are a bit thicker than is the trend right now, but I liked the chewier texture. I only wish that this pizza had been left in the 900-degree oven a little longer as it needed a little more crispiness to counter the soft, melting cheese that was starting to soak through the crust. (A note: I took a slice of this one home and had it two days later. I have to say, it tasted much better as a leftover!)

Our second pizza - the San Andreas - was a ""New World Pizza"" with a white sauce, chili-lime marinated chicken and fresh mozzarella. It was then baked and topped with avocado slices, diced roma tomatoes, onion, cilantro, a drizzle of cream and a lime wedge. Certainly not traditional, but pretty darned tasty. The pizza seemed to have stayed in the oven just that little bit longer and had that nice char on the bottom. The lime juice provided a bright flavour and the chicken was tender. (I'd have liked a little more chicken, but that's a bit of a nitpick. It was a good pizza.) Were I to go back, I would steer my companions toward it if they wanted to try something a little different.

Finally, dessert. This was my favourite dish of the four we tried. A long, rectangular plate of roasted bananas coated in caramelized brown sugar, topped with pecans and caramel sauce and a scoop of ice cream in the middle arrived at the table and my eyes widened. This looked and smelled fantasti and tasted even better. The bananas were piping hot and creamy and contrasted beautifully with the crunch of the sugar and the chill of the ice cream. That dish was devoured in what had to be record time.

Overall, Famoso is...fine. There isn`t anything in particular that stands out but there isn't anything egregiously wrong with it, either.  It caters to a wide variety of tastes so it is sure to be a good option if you are going out with a group with varying tastes or dietary restrictions or preferences. Do not bother with the prosciutto-wrapped mozzarella balls, but do not skip dessert.",1,YHWsLBS8jzZiPjKHMFOaAA
426,bcJmbFHVAkLFqhJbUTdbyQ,0,2010-07-08,0,vtaT5GOw1BLf6RFn8xAb0w,5,Another fave bakery in Las Vegas ~ their pastries are delicious and oh so irresistible ~ I haven't been for a few weeks since I'm on a bikini-beach diet for my vacation in coming up.  So watch for more reviews. This place is a must-try!,0,AuIK5tF2GjO7SftHawTLKw
515,LE94B7yvaxh0l_wh_yEpjg,0,2014-06-20,0,zPZrjrcrtvN5xtGFHz8V5Q,3,"Expensive Mexican food. Ingredients and technique were good but execution could be improved. 

Ceviche verde
Nice big chunks of fish

Pollo en Pippian Rojo
The chicken was bland and the red sesame sauce/ancho chile didn't add much flavour, just spice. Could've used more salt (I usually don't need to add more salt to anything)",2,UGW-9bbBEB3eP1o6mWD_WA
866,SecrRuLWCQZW5hdSgJyQPw,1,2014-01-09,0,NQbH-t9-6jVkmXf15ORlbA,5,"Dr Lefever is a different type of chiropractor . No cracking, no pain or popping but effective adjustment . I highly recommend him if you are looking for a chiropractor. He is so nice, thorough and effective. His new office is located on Cheyenne and 215.",5,qr9hmaIxq1z9ycgT28PpRw
974,BLwopwKT4lr50nAo1G0DAA,0,2017-05-07,0,H1iP9Da8EjI29bhVr-j_dA,3,The desserts were OK. The thing I doubted was they said they serve desserts with fresh fruit but my mango sago tasted like frozen mango. It's was sweet but I can tell from the texture of the mango that it's frozen before.,0,_2qsWUeMwqDliDz4RZuOTA
625,LSMn-SgSeIV8FcEsYIxjvg,0,2014-04-17,0,bRIMnNkLB3h3zz4D4_g4AA,1,"Took our 2 dogs for grooming here. While the groomer was nice he did an awful job. He had burnt the side of one of my dogs necks. There was burn scabs
For weeks afterwards. I let the groomer know, he apologized and said ill use a different Gaurd next time. We gave him another chance and this time the burn marks were even worse! He had two huge scabs on both sides of his neck. My dog was shaking the entire way home. I am not one to write reviews but had to in hopes that it might safe another dog having to go through this. I can't imagine how I'm gonna take him to another groomer, he's been traumatized.",1,B8pfp9rzwqssLkAQzRuUiA
389,C9ImzBi5fn742ZcAYDww2A,0,2013-07-25,0,xMabXlUlIQkmNn2NjnIOlw,4,"Food is delicious, price is kinda high for breakfast place but the service is excellent & the ambiance gives an uplifting mood.",0,AuIK5tF2GjO7SftHawTLKw
191,f4x1YBxkLrZg652xt2KR5g,0,2015-10-17,0,YeRRSIod4aDvNDQKvbSWnA,3,"????????????????????
???Link Hotel???????
????????????????
????×4 & ???×2 ?????????!!
?????",0,5oy_MM1skY1LvmdNNVVM5Q
957,9qcTpWYxrZrN13p1zAP6dA,0,2013-11-23,0,tHAgCklH79cdDV2WF51Etw,1,I saw the reviews and came to this place Idk If these people ever ate good Thai food but this was the worst Thai food we ever had..the meat and veggies were stale no wonder they were so quick..,0,P_81hAwNnAzrITeTaKO8ZQ
159,N8bCOvrGH69jD3-CRc6Fpw,0,2011-02-13,1,IODJhNP9ENOBbu3HRDpOCw,3,"I came to Ultimate Café by accident. In a desperate attempt to finally darken the doorway of Hey Lucy, I was disheartened to find that going right after work is not nearly early enough to snag a table for cheap martini Wednesday at that popular King West spot. Enter stage-right, Ultimate Café (a bit of Entertainment District fun for you there). Whether coincidentally or strategically, they also offer their own cheap martini Wednesday - how clever. 

Their menu is fairly standard, including soups, nachos, sandwiches and Paninis, pastas and salads and they say the ingredients are bought fresh daily from Kensington Market.

After my first meal, I decided to do some reading and collect the thoughts from others before making my final decision on Ultimate. The reviews are mixed, and I have to agree with that sentiment.

I've now been to Ultimate twice, once for dinner and once for lunch. The night of the martinis, I decided to make a meal of appetizers - a favourite thing to do. I had the spring rolls and the sweet potato and lemongrass soup. I wasn't disappointed in the least; the spring rolls were crunchy and hot and the soup, though a tad too sweet for my own taste (always a risk for sweet potato dishes), was flavourful, thick and rich. It was a satisfying meal but, much like the menu, was basic stuff.

Then, I went back for lunch. 

We started with the nachos which turned out to be a delight. They look completely unimpressive, but once you dive in you'll realize that there is just the right amount of melted cheese, neither scorched or soggy, and it's topped lightly with chopped lettuce, tomato, olives and jalapeno. I have come across some online grumbles about the portion sizes, but any more and it would have proven far too big for a two-person starter or a one-person meal. My entrée was the Montreal smoked meat Panini with a side salad. The Panini was my favourite dish there by far. The meat was warm and tender and, again, was not over-sized. The sandwich was obviously freshly pressed and there was a tangy mustard spread topping it off. But, here's the rub - the salad was small and the leaves were wilted, which is a common complaint across the boards about their greens and the dressing could not possibly have been made in-house. It maybe could have passed for garnish. A really top-notch side could have elevated this dish to be lunch-time excellence. Like the portions, the prices are decent, with both of my visits coming in at just around $20 per person

There is one very short footnote-type comment that I must leave you with. On both occasions I was greeted by an employee whom I can only assume is the host. He will nab you on the street when you stop to glance at the menu to convince you to come in and, though he means well, will be extremely present during your time there. I can't say it was bothersome enough to warrant a phone call, but I also cannot give you my recommendation without mentioning this very obvious addition to the dining experience at Ultimate. 

So, I toyed with a 2-star vs. my decided upon 3-star rating. The decor is kind of cool, the service was fast and courteous, despite the over-attentive host and we were seated in no time on a busy night. They offer some pretty good, if not somewhat lack-lustre grub, with at least one amazing sandwich. 

Just doors down from the previously reviewed Joe Mamas, King West is turning out to be a favourite food stop for me.",1,YHWsLBS8jzZiPjKHMFOaAA
